Title,Release_Year,Genre,Synopsis,Poster_URL,Movie_ID,Movie_URL,Duration,Certification,Voters,Rating,Path
Bling Empire: New York,(2023– ),Reality-TV,"Two brothers and rivals - one a villain, or ""heel,"" in the ring; the other a hero, or ""face,"" war over their late father's wrestling promotion, vying for national attention in small-town Georgia.","https://m.media-amazon.com/images/M/MV5BZmNmZjc2YmUtYTQ0OC00Y2FiLWFhMGUtZjQ3YzY3NWRkZDU3XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",6554240,https://www.imdb.com/title/tt6554240/,91 min,16,"3,125",7.1,Posters\6554240.jpg
L'apparition,(2018),"Drama,Mystery",A journalist is sent by the Vatican to investigate a young girl claiming to be visited by the Virgin Mary.,"https://m.media-amazon.com/images/M/MV5BMTg0ODk0NjYwOF5BMl5BanBnXkFtZTgwNTg2NjExNjM@._V1_UX67_CR0,0,67,98_AL_.jpg",6559390,https://www.imdb.com/title/tt6559390/,144 min,PG-13,"26,436",7.4,Posters\6559390.jpg
Smart Guy,(1997–1999),"Comedy,Drama,Family","Jean Grey begins to develop incredible powers that corrupt and turn her into a Dark Phoenix, causing the X-Men to decide if her life is worth more than all of humanity.","https://m.media-amazon.com/images/M/MV5BMmZmYTgwZGItNDIxMS00MmRkLWEzODQtYTllNzM0ZWE1NmQ5XkEyXkFqcGdeQXVyODQzNTE3ODc@._V1_UX67_CR0,0,67,98_AL_.jpg",6565702,https://www.imdb.com/title/tt6565702/,150 min,U,"253,721",7.8,Posters\6565702.jpg
Kursk,(2018),"Action,Adventure,Drama",An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.,"https://m.media-amazon.com/images/M/MV5BMDVkMDRkMzItN2EyYS00ZTI5LTljYzgtNzRmZDQ0OTQ3M2VjXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_UX67_CR0,0,67,98_AL_.jpg",6571548,https://www.imdb.com/title/tt6571548/,261 min,U,"30,774",6.4,Posters\6571548.jpg
Sleeping with Other People,(2015),"Comedy,Drama,Romance",Blippi is an energetic character that jumps off the screen with his goofy mannerisms but friendly demeanor. Children from the ages of 2 to 7 years old have quickly taken a liking to Blippi's fun personality and innovative teaching lessons.,"https://m.media-amazon.com/images/M/MV5BMjk5MDllYWItMDhhMC00ODI1LTllMDgtMjMyMzc5MDc3OTZmXkEyXkFqcGdeQXVyMTAwMTYyNjE0._V1_UX67_CR0,0,67,98_AL_.jpg",6594882,https://www.imdb.com/title/tt6594882/,123 min,R,"41,285",6.8,Posters\6594882.jpg
Little Women,(2017),"Drama,Romance",The movie follows 17-year-old Daryn who finds out that his girlfriend is dying. He sets out to give her an entire life in the last year she has left.,"https://m.media-amazon.com/images/M/MV5BYTNiY2Y4MjMtM2MyMi00ODYxLTk4N2MtNjhkYjVkODFjNmRjXkEyXkFqcGdeQXVyNDg0MDgxNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",6598238,https://www.imdb.com/title/tt6598238/,107 min,A,"13,840",5.1,Posters\6598238.jpg
Forces of Nature,(1999),"Comedy,Romance",Anthology of eight stories about people who believe themselves to be descendant of the Russian Royal family.,"https://m.media-amazon.com/images/M/MV5BMjI0NjY4ODEwNl5BMl5BanBnXkFtZTgwNzk1MzAwNjM@._V1_UX67_CR0,0,67,98_AL_.jpg",6599482,https://www.imdb.com/title/tt6599482/,134 min,U,"698,695",8.4,Posters\6599482.jpg
Rust Creek,(2018),"Crime,Drama,Thriller",An overachieving college student gets lost on her way to a job interview. A wrong turn leaves her stranded deep in the Kentucky forest.,"https://m.media-amazon.com/images/M/MV5BZjkyZTU5OWQtOTZiMy00NzdmLWE4ODgtNmRkZTE2MTZmYWI3XkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_UX67_CR0,0,67,98_AL_.jpg",6610158,https://www.imdb.com/title/tt6610158/,90 min,7+,"19,652",6.3,Posters\6610158.jpg
Karppi,(2018–2021),"Crime,Drama,Mystery","When Sofia Karppi discovers the body of a young woman on a construction site, she triggers a chain of events that threatens to destroy her life--again.","https://m.media-amazon.com/images/M/MV5BOGQ5MWNiOGYtM2E3OC00MmJiLWE4ZWYtOThmM2E1NjlkN2JkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg",6616260,https://www.imdb.com/title/tt6616260/,45 min,A,"157,858",6.7,Posters\6616260.jpg
The Invisible Man,(I) (2020),"Drama,Horror,Mystery","Early 1970s. Four strangers check in at the El Royale Hotel. The hotel is deserted, staffed by a single desk clerk. Some of the new guests' reasons for being there are less than innocent and some are not who they appear to be.","https://m.media-amazon.com/images/M/MV5BOTk1Nzk1MDc1MF5BMl5BanBnXkFtZTgwNjU2NDExNjM@._V1_UX67_CR0,0,67,98_AL_.jpg",6628394,https://www.imdb.com/title/tt6628394/,141 min,R,"16,217",6.1,Posters\6628394.jpg
Shithouse,(2020),"Comedy,Drama,Romance","When a billionaire's daughter intent on bringing down a major crime syndicate is targeted by a group of professional assassins, a team of mercenaries must stop them before they kill her.","https://m.media-amazon.com/images/M/MV5BYTY1MjRhYmYtZDg4Yy00ZWRiLWIwYzktZThkY2E0YjZlNjgxXkEyXkFqcGdeQXVyMTc3MjY3NTY@._V1_UX67_CR0,0,67,98_AL_.jpg",6643972,https://www.imdb.com/title/tt6643972/,96 min,A,"11,701",5.6,Posters\6643972.jpg
Chucky,(2022),"Comedy,Drama","In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.","https://m.media-amazon.com/images/M/MV5BMjI0MDMzNTQ0M15BMl5BanBnXkFtZTgwMTM5NzM3NDM@._V1_UX67_CR0,0,67,98_AL_.jpg",6644200,https://www.imdb.com/title/tt6644200/,134 min,A,"267,099",6.9,Posters\6644200.jpg
Mr. Show with Bob and David,(2017– ),Reality-TV,"For years this group of friends has spent their weekends from Memorial Day through Labor Day in one of the most exclusive beach areas on the East Coast. These professionals may keep it ...                See full summary »
","https://m.media-amazon.com/images/M/MV5BNjFkMmM0MGMtMDBlOC00YWI0LWFkZjctNjkzYjhjZDk4ZTdmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",6645582,https://www.imdb.com/title/tt6645582/,-,R,594,6.9,Posters\6645582.jpg
Infinite,(2021),"Action,Sci-Fi,Thriller",A man discovers that his hallucinations are actually visions from past lives.,"https://m.media-amazon.com/images/M/MV5BZTU5MmY0ZjctYTNlOS00MDIyLWJkZTAtNzBiOTkyNWI5MGY2XkEyXkFqcGdeQXVyNTc4MjczMTM@._V1_UX67_CR0,0,67,98_AL_.jpg",6654210,https://www.imdb.com/title/tt6654210/,106 min,13,"280,322",6.3,Posters\6654210.jpg
Lunana: A Yak in the Classroom,(2022),"Comedy,Family","Faith, a small-town Welsh lawyer, is forced to cut short her extended maternity leave when her husband and business partner, Evan, goes missing. As the truth of his actions surface, Faith must fight to protect her family and her sanity.","https://m.media-amazon.com/images/M/MV5BMmQzMDMyMzItMTg2MS00NmFiLThhZGMtNzhiZGIzNjE3NWE1XkEyXkFqcGdeQXVyMTQ5NTYyOTY@._V1_UY98_CR1,0,67,98_AL_.jpg",6658720,https://www.imdb.com/title/tt6658720/,60 min,R,"65,325",5.9,Posters\6658720.jpg
The Spy Who Dumped Me,(2018),"Action,Adventure,Comedy",Best friends Audrey and Morgan unwittingly become entangled in an international conspiracy when one of them discovers that the boyfriend who dumped her was actually a spy.,"https://m.media-amazon.com/images/M/MV5BNDY1MTA0NjgyN15BMl5BanBnXkFtZTgwMTEzNDQ4NTM@._V1_UX67_CR0,0,67,98_AL_.jpg",6663582,https://www.imdb.com/title/tt6663582/,113 min,R,"58,023",7.1,Posters\6663582.jpg
Home Town,(2016– ),Reality-TV,Ben and Erin Napier work with each other to change old homes into dream homes.,"https://m.media-amazon.com/images/M/MV5BYWI0MzA5MDktNjgwMy00MTA5LTg5ZjctZTViZmNjMjQzZTcyXkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_UX67_CR0,0,67,98_AL_.jpg",6666966,https://www.imdb.com/title/tt6666966/,45 min,UA,"51,379",8.8,Posters\6666966.jpg
A Little Chaos,(2014),"Animation,Comedy,Family",A physician who can talk to animals embarks on an adventure to find a legendary island with a young apprentice and a crew of strange pets.,"https://m.media-amazon.com/images/M/MV5BMDNkODA5ZGQtODczOS00OTQxLThhMTItMjk0ZmNhMDM0YjNmXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",6673612,https://www.imdb.com/title/tt6673612/,101 min,U,"120,804",6.5,Posters\6673612.jpg
Mrs. Doubtfire,(1993),"Comedy,Drama",A funny chronicle of a summer in the lives of two couples.,"https://m.media-amazon.com/images/M/MV5BMjZmZjcxZjMtZTM1Mi00NDk3LTkzODItYjJlM2YyZjA2NmJmXkEyXkFqcGdeQXVyMjU3NTI0Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",6676028,https://www.imdb.com/title/tt6676028/,92 min,PG-13,"29,962",6.7,Posters\6676028.jpg
Outlaw King,(2018),"Action,Biography,Drama",A true David vs. Goliath story of how the 14th century Scottish 'Outlaw King' Robert the Bruce used cunning and bravery to defeat the much larger and better equipped occupying English army.,"https://m.media-amazon.com/images/M/MV5BMTc4MTU4YzEtODBiNC00NzA4LTg0NGItM2ZhZjZlNDFiNjJjXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",6679794,https://www.imdb.com/title/tt6679794/,121 min,18,"304,327",6.5,Posters\6679794.jpg
Acts of Violence,(2018),"Action,Crime,Thriller","At a bachelorette party in a nightclub, the bride tells 2 guys offering blow to go away. They abduct her. The groom's 2 big brothers looked after their kid brother as kids and do so now again as veterans, ""looking"" for her and the 2 guys.","https://m.media-amazon.com/images/M/MV5BMjM3NzI1NDMyNl5BMl5BanBnXkFtZTgwNzUyMDgzNDM@._V1_UX67_CR0,0,67,98_AL_.jpg",6684714,https://www.imdb.com/title/tt6684714/,43 min,UA,"11,210",7.0,Posters\6684714.jpg
Ballerina,(2016),"Comedy,Horror","Some of Britain's most skilled restoration experts breathe new life into much-cherished family heirlooms that are dropped off by members of the public, who reveal the personal stories behind the items.","https://m.media-amazon.com/images/M/MV5BMmE2NzA4ZjUtN2FlOC00OGY5LTljMjItM2U2YzkzNzJkYTc5XkEyXkFqcGdeQXVyMTMxODA5ODYx._V1_UX67_CR0,0,67,98_AL_.jpg",6685272,https://www.imdb.com/title/tt6685272/,30 min,A,"4,621",7.4,Posters\6685272.jpg
Puppy Dog Pals,(2017– ),"Animation,Adventure,Comedy","Fun-loving pug puppies, brothers Bingo and Rolly, have thrill-seeking appetites that take them on exhilarating adventures in their neighborhood and around the globe.","https://m.media-amazon.com/images/M/MV5BZTE0N2JiNmEtYTdhYS00ZDQ3LTlkNzEtYWUxZGY0YTFkZjlmXkEyXkFqcGdeQXVyMTgxMjYxOQ@@._V1_UY98_CR4,0,67,98_AL_.jpg",6688750,https://www.imdb.com/title/tt6688750/,92 min,PG-13,"57,673",6.8,Posters\6688750.jpg
The Marvelous Misadventures of Flapjack,(2008–2010),"Animation,Short,Adventure",A specially made DVD bonus feature to accompany the series.,"https://m.media-amazon.com/images/M/MV5BMDQ0ZTY1MTAtYjFhNi00MTJkLWFhZTctNmE2YzcyZGI1NDI3XkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UY98_CR1,0,67,98_AL_.jpg",6699278,https://www.imdb.com/title/tt6699278/,-,16,"27,001",7.2,Posters\6699278.jpg
Midsomer Murders,(1997– ),"Crime,Drama,Mystery","Fergie leads a pack of hot mothers that redefine MILF as ""Mothers I'd Like To Follow"" - sexy moms successful in their career who like to have fun and being naughty.","https://m.media-amazon.com/images/M/MV5BNGE2YWMwYTQtY2FhZi00OTliLTliNzAtMWY1YzFkZGQ4MGEwXkEyXkFqcGdeQXVyMTMzMzUyMTgz._V1_UY98_CR15,0,67,98_AL_.jpg",6700804,https://www.imdb.com/title/tt6700804/,142 min,U,"105,995",6.7,Posters\6700804.jpg
Eye in the Sky,(2015),"Drama,Fantasy,History",A young woman named Cora makes an amazing discovery during her attempt to break free from slavery in the deep south.,"https://m.media-amazon.com/images/M/MV5BMTZlYWNlZmYtN2MxYS00ZmQxLWI1ODYtZDRiOGE4Yjg1ZmMxXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UX67_CR0,0,67,98_AL_.jpg",6704972,https://www.imdb.com/title/tt6704972/,593 min,18,"7,573",7.4,Posters\6704972.jpg
Svart krabba,(2022),"Action,Adventure,Drama","In a post-apocalyptic world, six soldiers on a covert mission must transport a mysterious package across a frozen archipelago. Noomi Rapace stars.","https://m.media-amazon.com/images/M/MV5BZjMzZmIyNjUtNWE3Zi00NjIyLWIyZTUtYzhmY2NlNWU3NTU3XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",6708668,https://www.imdb.com/title/tt6708668/,23 min,PG-13,"18,521",5.8,Posters\6708668.jpg
Hunters,(2020–2023),"Animation,Adventure,Comedy",A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.,"https://m.media-amazon.com/images/M/MV5BYTdiOTIyZTQtNmQ1OS00NjZlLWIyMTgtYzk5Y2M3ZDVmMDk1XkEyXkFqcGdeQXVyMTAzMDg4NzU0._V1_UY98_CR0,0,67,98_AL_.jpg",6710474,https://www.imdb.com/title/tt6710474/,60 min,PG-13,"9,329",7.6,Posters\6710474.jpg
The Pembrokeshire Murders,(2008),"Crime,Drama,Sci-Fi","A dark thriller surrounding Elizabeth Bancroft, a senior detective with explosive secrets.","https://m.media-amazon.com/images/M/MV5BMDk5MDc1ZDQtZTBhOS00YTUzLWFlMWUtMTY0MjdiODRmMjk2XkEyXkFqcGdeQXVyOTMyODgwOTQ@._V1_UY98_CR1,0,67,98_AL_.jpg",6712476,https://www.imdb.com/title/tt6712476/,24 min,A,"31,152",6.8,Posters\6712476.jpg
The Big Brunch,(1996),Western,"A young married couple buy a beautiful house on several acres of land, only to find out that the man they bought it from refuses to let go of the property.","https://m.media-amazon.com/images/M/MV5BNTczMzc4NDY0MF5BMl5BanBnXkFtZTgwMjI3Njg3NjM@._V1_UX67_CR0,0,67,98_AL_.jpg",6722030,https://www.imdb.com/title/tt6722030/,130 min,PG-13,"45,746",6.3,Posters\6722030.jpg
Come As You Are,(2019),"Comedy,Drama",Three young men with disabilities hit the road with a jaded nurse driver to a brothel in Montreal catering to people with special needs. Remake of the acclaimed Belgian film 'Hasta La Vista'.,"https://m.media-amazon.com/images/M/MV5BNzkzMWYzMGYtNWY0NC00OTE0LTk3ODYtZWQ3ZDc5MDkwMDg2XkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_UX67_CR0,0,67,98_AL_.jpg",6722726,https://www.imdb.com/title/tt6722726/,106 min,PG-13,"16,349",6.4,Posters\6722726.jpg
Marlowe,(2022),"Crime,Mystery,Thriller","In late 1930's Bay City, a brooding, down on his luck detective is hired to find the ex-lover of a glamorous heiress.","https://m.media-amazon.com/images/M/MV5BM2EzNWEwNmYtMGE2NC00Y2NiLTk5NGEtZmRlZDE0Y2M0Yzg5XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_UX67_CR0,0,67,98_AL_.jpg",6722802,https://www.imdb.com/title/tt6722802/,104 min,16+,"187,147",8.1,Posters\6722802.jpg
Tenet,(2020),"Action,Sci-Fi,Thriller","Armed with only one word, Tenet, and fighting for the survival of the entire world, a Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.","https://m.media-amazon.com/images/M/MV5BMzU3YWYwNTQtZTdiMC00NjY5LTlmMTMtZDFlYTEyODBjMTk5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",6723592,https://www.imdb.com/title/tt6723592/,167 min,A,"723,474",8.1,Posters\6723592.jpg
Missing Persons Unit,(2006–2009),Comedy,"For the right price, BFFs Jen and Mel will ruthlessly end any romance. But when one grows a conscience, it threatens to derail their relationship.","https://m.media-amazon.com/images/M/MV5BMWY1Mzg4OTItN2I0Yi00OTlhLWI4NmUtOTU3OThiNmUxNGNlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR1,0,67,98_AL_.jpg",6728096,https://www.imdb.com/title/tt6728096/,99 min,16,"43,048",8.4,Posters\6728096.jpg
I Want You Back,(1990),"Action,Comedy,Crime","Investigating the murder of a pizza delivery man, a London detective uncovers a tangled conspiracy involving drug dealers, smugglers and spies.","https://m.media-amazon.com/images/M/MV5BNzY2MDg2Njk3MV5BMl5BanBnXkFtZTgwMTE4MTY4NDM@._V1_UX67_CR0,0,67,98_AL_.jpg",6729080,https://www.imdb.com/title/tt6729080/,42 min,15+,"39,790",7.4,Posters\6729080.jpg
Made of Honor,(I) (2007),"Drama,Horror,Sci-Fi","Never take your mistress on an annual guys' getaway, especially one devoted to hunting - a violent lesson for three wealthy married men.","https://m.media-amazon.com/images/M/MV5BNzZhZjJlNzMtZmVlNi00MTIxLTg3OTMtMTI2NTVkYWQ4NDQyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",6738136,https://www.imdb.com/title/tt6738136/,24 min,15+,"314,389",6.3,Posters\6738136.jpg
Looney Tunes: Back in Action,(2003),"Animation,Adventure,Comedy",Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.,"https://m.media-amazon.com/images/M/MV5BYWZjMjk3ZTItODQ2ZC00NTY5LWE0ZDYtZTI3MjcwN2Q5NTVkXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_UX67_CR0,0,67,98_AL_.jpg",6751668,https://www.imdb.com/title/tt6751668/,60 min,15+,"80,354",8.6,Posters\6751668.jpg
Gentleman Jack,(2019–2022),Drama,A pair of scheming ex-lovers attempt to exploit others by using the power of seduction. TV adaptation of Pierre Choderlos de Laclos' classic 18th Century novel 'Les Liaisons Dangereuses'.,"https://m.media-amazon.com/images/M/MV5BNzNkZWM2ZTctNTMzMi00ZmUzLTlhM2QtN2U4ZGEyZDA0NGZlXkEyXkFqcGdeQXVyMTU3MDA4MzM5._V1_UX67_CR0,0,67,98_AL_.jpg",6754162,https://www.imdb.com/title/tt6754162/,98 min,A,"54,113",6.8,Posters\6754162.jpg
The Darling Buds of May,(2020),"Comedy,Drama,Family",The story of five Cuban political prisoners who had been imprisoned by the United States since the late 1990s on charges of espionage and murder.,"https://m.media-amazon.com/images/M/MV5BOWJkNjQxMjUtOGNhMC00MjJiLTg4OWQtYTdkNzYxMWE4NDQ1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg",6760876,https://www.imdb.com/title/tt6760876/,104 min,16+,"218,471",7.5,Posters\6760876.jpg
Angelyne,(1996),"Animation,Adventure,Comedy","Flashing between past and present, a fractured family confronts haunting memories of their old home and the terrifying events that drove them from it.","https://m.media-amazon.com/images/M/MV5BMTU4NzA4MDEwNF5BMl5BanBnXkFtZTgwMTQxODYzNjM@._V1_UX67_CR0,0,67,98_AL_.jpg",6763664,https://www.imdb.com/title/tt6763664/,52 min,16+,"86,679",7.6,Posters\6763664.jpg
Hillbilly Elegy,(2020),Drama,"An urgent phone call pulls a Yale Law student back to his Ohio hometown, where he reflects on three generations of family history and his own future.","https://m.media-amazon.com/images/M/MV5BZGI4NzRkNDgtYzQyOS00YWVjLTllYzctNmQ5NzkzOGIxMDBhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg",6772802,https://www.imdb.com/title/tt6772802/,116 min,UA,"12,297",5.3,Posters\6772802.jpg
The Eddy,(2020),Comedy,A group of high school dropouts is forced to attend night school in hopes that they will pass the GED exam to finish high school.,"https://m.media-amazon.com/images/M/MV5BMWU5NjgxZWItY2E2ZC00NDM5LTg4MzQtMjBhNjE5Njc1NzdhXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UX67_CR0,0,67,98_AL_.jpg",6781982,https://www.imdb.com/title/tt6781982/,111 min,UA,"41,732",5.6,Posters\6781982.jpg
Mystery Science Theater 3000: The Return,(2017–2022),"Comedy,Drama,Horror",Kinga Forrester continues the B-movie watching experiments of her father and grandmother on a new test subject aboard the Satellite Of Love.,"https://m.media-amazon.com/images/M/MV5BZjc0NGY5NzQtZWU5YS00NzY5LTk2YzMtMmYwZmYzNTAwNTZjXkEyXkFqcGdeQXVyNzUxNzY1NjM@._V1_UY98_CR1,0,67,98_AL_.jpg",6782014,https://www.imdb.com/title/tt6782014/,45 min,R,"8,860",6.9,Posters\6782014.jpg
I Feel Pretty,(2018),"Comedy,Romance","A woman struggling with insecurity wakes from a fall believing she is the most beautiful and capable woman on the planet. Her new confidence empowers her to live fearlessly, but what happens when she realizes her appearance never changed?","https://m.media-amazon.com/images/M/MV5BMGI3ZDRjZTQtMTMyYy00NGI4LWI2MjktNzMyMjg0NjQ2NTY0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",6791096,https://www.imdb.com/title/tt6791096/,110 min,UA,"54,753",5.6,Posters\6791096.jpg
Carrie,(2018),"Action,Drama,History",A seven-part docuseries about the unsolved murder of a nun and the horrific secrets and pain that linger nearly five decades after her death.,"https://m.media-amazon.com/images/M/MV5BODgwNDM1Mzg4NF5BMl5BanBnXkFtZTgwOTQ5NzQwMjI@._V1_UX67_CR0,0,67,98_AL_.jpg",6792200,https://www.imdb.com/title/tt6792200/,-,UA,"1,783",5.6,Posters\6792200.jpg
Domina,(2021– ),"Crime,Drama,Mystery","After being declared dead in absentia, an FBI agent must reclaim her family, identity and innocence when she finds herself the prime suspect in a string of murders.","https://m.media-amazon.com/images/M/MV5BNmFiNDI5ODUtODQ2ZC00ZjUwLWFhYjQtMjk3MmMzZjY1ZWU2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",6794990,https://www.imdb.com/title/tt6794990/,60 min,UA,"79,349",5.7,Posters\6794990.jpg
Bruce Almighty,(2018– ),"Crime,Drama,Thriller","Arctic Circle (aka Ivalo) is set in the unforgiving polar region, amidst the icy landscapes of Finnish Lapland. In season 1 Nina Kautsalo, a Finnish police officer, finds a dying prostitute...                See full summary »
","https://m.media-amazon.com/images/M/MV5BMDljNDU1ZDEtM2VkOS00NmQ0LTkxYmMtYWVkNDY2ZjIyOTA5XkEyXkFqcGdeQXVyNTQ5MTA1OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",6800294,https://www.imdb.com/title/tt6800294/,97 min,R,"78,965",7.3,Posters\6800294.jpg
